hostname,n_planets,avg_radius_earth,avg_mass_jupiter
Kepler-1367,1,0.92,0.721
HD 162020,1,12.5,3127.4472
Kepler-1347,1,1.03,1.08
Kepler-1334,1,2.29,5.86
HD 32518,1,13.2,905.49313154
Kepler-1303,1,1.42,2.6
HD 42618,1,3.89,14.4
Kepler-1196,1,2.23,5.6
HD 5583,1,12.8,1837.0574
Kepler-1037,1,1.28,2.18
HD 80869,1,12.8,1609.80088146
HD 95544,1,12.8,1913.64483855
HIP 63242,1,12.5,2917.56
Kepler-1167,1,1.71,3.57
K2-214,1,2.51,6.85
Kepler-1057,1,3.36,11.2
WASP-89,1,11.65736,1875.197
Kepler-1029,1,1.26,2.13
K2-33,1,5.04,1175.971
KMT-2024-BLG-1044L,1,2.7,7.75
K2-49,1,1.93,4.38
KELT-16,1,15.860735,874.0325
KMT-2019-BLG-1339L,1,13.7,397.0
WASP-190,1,12.89035,317.83
KMT-2021-BLG-0240L,1,9.6,66.74396547
KMT-2021-BLG-0171L,1,3.35,11.2
KMT-2019-BLG-0414L,1,12.9,1452.47581999
Kepler-1055,1,1.23,2.04
Kepler-1056,1,3.01,9.32
Kepler-1076,1,0.8,0.437
Kepler-1134,1,2.64,7.46
KMT-2018-BLG-0030L,1,13.6,460.85119015
KMT-2017-BLG-0428L,1,2.23,5.59
Kepler-1274,1,1.42,2.6
Kepler-1342,1,1.66,3.39
KIC 3558849,1,6.9,38.1
KIC 3526061,1,12.1,5768.58558705
Kepler-1510,1,3.36,11.2
Kepler-1595,1,1.23,2.04
Kepler-1661,1,3.87,17.0
Kepler-1701,1,2.22186207,5.57
Kepler-1721,1,3.11856756,9.9
Kepler-1796,1,2.75047868,8.0
Kepler-1856,1,1.73447868,3.66
Kepler-1993,1,4.15,16.1
Kepler-1994,1,0.51,0.087
KELT-9,1,21.196219,915.3504
K2-57,1,2.30905002,5.94
K2-46,1,2.05,4.86
K2-274,1,2.08,4.98
K2-265,1,1.70824866,7.3418362
K2-205,1,1.99552771,4.64
Kepler-409,1,1.199,6.0
HD 20868,1,13.7,397.2875
Kepler-509,1,2.49,6.76
HD 17092,1,12.5,3219.6179
Kepler-530,1,3.01,9.32
Kepler-548,1,11.99,
Kepler-557,1,2.67,7.61
HD 168009,1,3.05,9.53485221
Kepler-751,1,2.46,6.62
Kepler-762,1,12.68,
Kepler-924,1,3.07,9.64
Kepler-971,1,2.13,5.18
Kepler-978,1,2.99,9.22
LTT 9779,1,4.72,29.32
MOA-2009-BLG-387L,1,13.2,830.0
NGTS-26,1,14.88552637,92.80589484
HD 139357,1,12.1,6315.5682755
HD 11755,1,12.8,1789.3829
OGLE-2018-BLG-1185L,1,2.83,8.4
OGLE-2019-BLG-0954L,1,12.3,4513.1633794
HD 112640,1,12.9,1589.15
HD 102195,1,14.2,130.3103
TOI-2010,1,11.81426566,408.7273314
EPIC 201497682,1,0.692,0.26
TOI-2570,1,13.64132951,260.61929374
CoRoT-8,1,6.39,69.92
TOI-7149,1,13.2,224.0
TrES-5,1,13.383546,568.9157
WASP-142,1,17.14977,266.9772
WASP-175,1,13.540472,314.6517
WASP-2,1,12.116929,295.89973
WASP-45,1,10.603714,306.38812
WASP-72,1,14.45961,731.009
HAT-P-51,1,13.50682174,97.57332095
HATS-36,1,12.92,1022.14128
Kepler-723,1,12.19,
HD 145457,1,13.2,888.01256916
HD 158996,1,12.3,4449.62
WASP-39,1,14.336311,89.31023
WASP-20,1,15.46839337,98.841
WASP-133,1,13.56289,368.6828
HD 95086,1,12.9,1589.0
TOI-5573,1,9.75,112.0
TOI-5261,1,11.60129502,3651.84839643
K2-125,1,2.18,5.39
TOI-283,1,2.34,6.54
TOI-2364,1,8.60849718,71.51139158
OGLE-2017-BLG-0406L,1,14.2,130.0
OGLE-2016-BLG-1598L,1,13.6,120.77479466
KMT-2022-BLG-0371L,1,10.9,82.63538582
OGLE-2008-BLG-092L,1,8.74,57.0
Kepler-1009,1,2.17,5.35
Kepler-1013,1,2.15,5.27
Kepler-1068,1,3.63,12.8
Kepler-1107,1,1.34,2.36
Kepler-1117,1,1.11,1.41
Kepler-1131,1,1.59,3.15
NGC 2682 Sand 978,1,13.3,692.8694
NGC 2682 Sand 1429,1,13.4,572.0911326
Kepler-1270,1,3.32,11.0
Kepler-1277,1,1.6,3.19
Kepler-1428,1,1.64,3.33
Kepler-1490,1,3.04,9.48
Kepler-1515,1,9.55,66.2
Kepler-1528,1,1.46,2.73
Kepler-1549,1,2.57,7.13
Kepler-1569,1,1.68,3.46
Kepler-17,1,14.68,778.65
Kepler-1713,1,1.71673535,3.59
Kepler-1905,1,1.4460734,2.69
Kepler-1986,1,1.89,4.23
MOA-2010-BLG-117L,1,14.2,170.0
Kepler-915,1,1.5,2.86
Kepler-897,1,2.39,6.3
Kepler-481,1,2.5,6.8
Kepler-536,1,3.1,9.8
Kepler-571,1,2.64,7.46
Kepler-797,1,2.17,5.35
Kepler-670,1,13.18,
Kepler-77,1,10.761,136.661
Kepler-852,1,2.54,6.99
Kepler-853,1,1.69,3.5
Kepler-973,1,1.96,4.5
Kepler-986,1,2.36,6.17
MOA-2020-BLG-135L,1,3.37,11.3
TOI-1244,1,2.467,6.6
Kepler-1946,1,2.48812698,6.75
Kepler-587,1,2.23,5.6
Kepler-538,1,2.215,12.9
TOI-2485,1,12.1393261,766.60211768
TOI-257,1,7.16253867,43.86032017
TOI-5800,1,2.46,9.5
WASP-178,1,20.28829,527.5978
WASP-26,1,13.56289,270.1555
WASP-33,1,17.855937,665.21819
2MASS J21252752-8138278,1,12.4,3813.940884
Kepler-1262,1,1.82,3.97
DMPP-3 A,1,1.41,2.58
GJ 1289,1,2.38,6.27
HAT-P-64,1,19.08889413,184.34047606
HD 16141,1,10.9,82.6358
HD 179949,1,13.9,291.12
HD 187085,1,13.9,265.70588
Kepler-1902,1,1.17563613,1.74
HD 2685,1,16.14096,371.8611
HD 30856,1,13.5,491.68301
HD 331093,1,13.6,476.7426105
HD 88133,1,13.8,324.1866
HIP 19976,1,4.94,21.61233168
K2-102,1,1.3,2.24
Kepler-1901,1,1.47418907,2.77
K2-356,1,2.29,5.86
K2-370,1,3.207,10.4
K2-415,1,1.015,7.5
KMT-2017-BLG-0165L,1,6.45,34.0
Kepler-1041,1,2.94,8.96
Kepler-1083,1,3.36,11.2
Kepler-1103,1,2.27,5.77
Kepler-1138,1,1.7,3.53
Kepler-1199,1,1.15,1.6
Kepler-1838,1,1.66049425,3.4
Kepler-1215,1,1.22,1.98
Kepler-1252,1,1.67,3.43
Kepler-1268,1,2.03,4.78
Kepler-1332,1,1.37,2.45
Kepler-1375,1,1.74,3.68
Kepler-1380,1,1.43,2.63
Kepler-1437,1,1.37,2.45
Kepler-1820,1,3.11883067,9.9
Kepler-1527,1,4.77,20.4
Kepler-1576,1,1.04,1.12
Kepler-1625,1,6.06,30.6
Kepler-1643,1,2.32,5.99
Kepler-1673,1,2.9355194,8.93
Kepler-1689,1,0.94678642,0.799
Kepler-1728,1,2.95501875,9.04
Kepler-1747,1,4.26508,16.8
Kepler-1818,1,1.71360684,3.58
Kepler-1947,1,1.0101666,1.01
Kepler-21,1,1.639,7.5
Kepler-22,1,2.1,9.1
Kepler-1544,1,1.78,3.82
Kepler-1431,1,1.47,2.76
Kepler-45,1,10.76,160.497
Kepler-489,1,7.72,46.1
Kepler-518,1,2.11,5.1
Kepler-613,1,2.29,5.86
Kepler-654,1,2.07,4.94
Kepler-1337,1,2.41,6.39
Kepler-775,1,1.19,1.81
Kepler-832,1,2.06,4.9
Kepler-902,1,2.54,6.99
Kepler-959,1,4.38,17.6
TOI-1181,1,17.02644168,374.71969185
TOI-1451,1,2.61143902,15.2
TOI-2128,1,2.08874836,4.5
TOI-3540 A,1,23.53885947,375.03752026
TOI-3984 A,1,7.9,44.0
TOI-4479,1,2.82,8.35
TOI-5319,1,2.83,8.4
TOI-6002,1,1.65,3.36
USco1556 A,1,12.3,4767.45
WASP-156,1,6.02802815,41.8
WASP-31,1,17.363,151.916
K2-228,1,1.21,1.92
WASP-60,1,9.86392,174.8065
EPIC 228836835,1,1.1,1.37
GJ 3942,1,2.57,7.14
HAT-P-32,1,22.19382,216.1244
HAT-P-34,1,13.417173,1058.3739
HAT-P-52,1,11.309881,259.98494
HATS-45,1,14.414774,222.481
HATS-67,1,18.887165,460.8535
HD 103197,1,5.83,28.6047
HD 128356,1,13.9,282.8687
Kepler-1246,1,1.36,2.42
HD 211403,1,12.8,1760.76937478
Kepler-1116,1,2.54,6.99
HD 6860,1,11.9,8981.83078182
HD 98736,1,13.3,740.5439
Kepler-1109,1,2.19,5.43
K2-197,1,2.56,7.08
K2-220,1,2.37,6.21
K2-246,1,3.49,12.0
K2-279,1,1.21,1.92
K2-353,1,5.55,26.3
KELT-7,1,17.9344,441.7837
KMT-2016-BLG-0212L,1,12.2,5700.0
KMT-2019-BLG-1806L,1,2.0,4.67
Kepler-1004,1,6.28,32.5
Kepler-1030,1,2.48,6.71
Kepler-1062,1,1.76,3.75
Kepler-1063,1,1.49,2.83
Kepler-1091,1,1.46,2.73
Kepler-1119,1,1.92,4.35
Kepler-1121,1,1.91,4.31
Kepler-1187,1,2.61,7.32
Kepler-1234,1,2.81,8.3
Kepler-1283,1,1.91,4.31
Kepler-1285,1,0.97,0.871
Kepler-1335,1,1.45,2.7
Kepler-1390,1,1.18,1.76
Kepler-1442,1,3.93,14.7
Kepler-1519,1,7.06,39.6
Kepler-1590,1,1.14,1.55
Kepler-1596,1,1.9,4.27
Kepler-1699,1,1.56671124,3.08
Kepler-1709,1,3.12424875,9.93
Kepler-1751,1,1.82417378,3.98
Kepler-1828,1,2.11598626,5.13
Kepler-1951,1,2.32107188,6.0
KMT-2019-BLG-0298L,1,13.4,575.26941667
K2-388,1,3.9,14.5
K2-336,1,1.22,1.98
K2-269,1,1.57,3.09
Kepler-565,1,3.64,12.9
Kepler-591,1,3.39,11.4
Kepler-617,1,1.32,2.3
Kepler-621,1,2.3,5.9
Kepler-63,1,6.11,120.0
Kepler-644,1,3.15,10.1
Kepler-829,1,2.11,5.1
HD 175607,1,,2456.1779293
Kepler-890,1,8.89,58.6
K2-121,1,7.16,51.0
Kepler-992,1,1.62,3.26
OGLE-2016-BLG-1067L,1,14.3,140.0
TOI-1221,1,2.91,1112.3994245
TOI-1820,1,12.778238,731.0053361
TOI-1860,1,1.31,2.27
TOI-4940,1,6.61,89.0
TOI-5238,1,5.22,23.7
TOI-532,1,5.82,61.5
TOI-5344,1,10.60369574,130.94530368
TOI-5786,1,8.54,73.0
TOI-813,1,6.71,36.4
WASP-136,1,16.81347105,479.92089457
Wolf 503,1,2.043,6.26
bet UMi,1,12.7,1938.7
8 UMi,1,13.5,524.41687155
HIP 54515,1,12.2,5625.5628039
EPIC 211945201,1,5.76,11.0
GJ 179,1,13.8,301.93698665
GJ 480,1,3.69,13.2
HAT-P-18,1,11.153,62.61
HAT-P-30,1,16.14096,263.7989
HATS-5,1,10.223,75.323
HD 104985,1,12.8,1766.80811451
HD 142415,1,13.5,530.7761
HD 155193,1,14.0,238.37130525
HD 178911 B,1,12.6,2552.1749
HD 192699,1,13.4,666.17168
HD 25723,1,13.3,794.5710175
HD 72490,1,13.5,561.92344
HD 52265,1,13.7,384.5743
K2-203,1,1.26549392,2.14
K2-213,1,1.51398464,2.9
K2-227,1,1.66551298,3.41
K2-281,1,8.18,50.9
K2-324,1,2.43,6.48
K2-377,1,1.693,3.51
K2-386,1,2.32,5.99
K2-47,1,1.89,4.23
KMT-2016-BLG-2605L,1,14.0,245.0457018
KMT-2019-BLG-0842L,1,3.19,10.28
Kepler-1054,1,2.63,7.41
Kepler-1060,1,2.38,6.26
Kepler-1124,1,1.28,2.18
Kepler-1255,1,2.32,5.99
Kepler-1406,1,1.1,1.37
Kepler-1474,1,2.16,5.31
Kepler-1483,1,1.52,2.92
Kepler-1552,1,2.47,6.66
Kepler-1562,1,3.55,12.3
HD 27631,1,13.5,495.81231492
Kepler-1767,1,3.01299077,9.34
Kepler-1785,1,2.70422447,7.77
Kepler-1980,1,2.21,5.52
HD 221416,1,9.17,60.5
HD 219077,1,12.5,3057.50927534
Kepler-468,1,13.34,
Kepler-624,1,2.31,5.95
Kepler-652,1,2.49,6.76
Kepler-67,1,2.94,8.96
Kepler-679,1,3.01,9.32
Kepler-850,1,1.78,3.82
Kepler-931,1,1.33,2.33
Oph 11,1,12.3,4449.62
TOI-1806,1,3.4095367,11.5
TOI-2338,1,11.2089807,1900.61387386
TOI-237,1,1.44,2.67
TOI-2886,1,18.6405349,444.9597698
TOI-559,1,12.22899794,1910.14872607
WASP-124,1,13.89916,190.698
WASP-188,1,14.81827249,458.6263913
WASP-82,1,18.15858,371.8611
GJ 486,1,1.289,2.77
GJ 3634,1,2.83,8.4
Gaia-2,1,14.81827249,259.66580852
HAT-P-12,1,10.749,67.059
HD 115954,1,12.6,2685.65003915
HD 154088,1,2.46,6.6
HD 190007,1,4.06,15.5
HD 36384,1,12.7,2097.6674862
HD 97658,1,2.12,8.3
K2-114,1,10.59248676,638.83509807
K2-12,1,2.44,5.2
K2-244,1,1.75,3.71
K2-320,1,2.62,7.37
K2-55,1,4.43,44.0
K2-68,1,1.58,3.12
KELT-17,1,17.093725,416.3573
Kapteyn,1,2.54,7.0
Kepler-1003,1,1.78,3.82
Kepler-1034,1,2.26,5.73
Kepler-1087,1,0.61,0.165
HD 113996,1,12.7,2002.329
Kepler-1120,1,1.38,2.48
Kepler-1290,1,1.42,2.6
Kepler-1302,1,1.43,2.63
Kepler-1305,1,1.88,4.19
Kepler-1389,1,1.77,3.78
Kepler-1447,1,2.9,8.75
Kepler-1509,1,1.85,4.08
Kepler-1547,1,0.9,0.666
Kepler-1611,1,0.81,0.457
HD 112570,1,13.1,1086.97315194
Kepler-1692,1,1.11177184,1.42
Kepler-1702,1,1.60190793,3.2
Kepler-1799,1,4.12801189,15.9
Kepler-1911,1,1.011,1.01
Kepler-1931,1,2.65323514,7.53
Kepler-1955,1,1.16654878,1.69
Kepler-1967,1,0.73022577,0.315
HATS-61,1,13.394755,1080.622
Kepler-475,1,2.49,6.76
Kepler-523,1,1.96,4.5
Kepler-584,1,4.21,16.5
Kepler-626,1,2.29,5.86
HATS-16,1,14.5717,1039.3041
Kepler-757,1,1.36,2.42
Kepler-868,1,2.05,4.86
Kepler-914,1,1.38,2.48
Gl 725 A,1,1.48,2.78
Kepler-952,1,7.65,45.4
Kepler-96,1,2.67,8.46
NGTS-11,1,9.157753,109.33352
TOI-1437,1,2.24,9.6
GJ 3222,1,3.4,11.44182265
TOI-269,1,2.77,8.8
TOI-3593,1,11.02963701,565.73456446
TOI-4184,1,2.43,6.48
TOI-905,1,13.125739,211.99261
WASP-120,1,15.58048317,1541.4755
WASP-138,1,12.21781,387.7526
WASP-144,1,9.52765,139.8452
WASP-91,1,11.54527,425.8922
eps CrB,1,12.7,2129.461
GJ 9066,1,9.6,66.74396547
HAT-P-25,1,12.722215,180.84527
HATS-28,1,13.383546,213.58176
HATS-76,1,12.09449018,835.570882
HD 108863,1,13.3,767.24162
HD 143361,1,12.9,1382.55357045
HD 156846,1,12.4,3391.2461
HD 188641,1,11.9,9333.03117155
HD 19615,1,12.6,2701.5414595
HD 25015,1,12.5,2884.92845034
HD 3765,1,8.56,54.98431441
HD 43691,1,13.2,810.4665
HIP 12961,1,13.2,114.4188
K2-173,1,1.60826194,3.22
K2-284,1,2.78,8.15
K2-325,1,2.2,5.48
K2-366,1,2.359,6.16
K2-66,1,2.49,21.3
K2-91,1,1.1,1.37
KMT-2016-BLG-1397L,1,12.7,2200.0
Kepler-1084,1,1.11,1.41
Kepler-1304,1,2.29,5.86
Kepler-1379,1,1.3,2.24
Kepler-1382,1,1.88,4.19
Kepler-1384,1,1.94,4.42
Kepler-1444,1,2.18,5.39
Kepler-1546,1,3.13,9.96
Kepler-1593,1,3.17,10.2
Kepler-1982,1,0.77,0.381
Kepler-439,1,2.24,5.65
Kepler-528,1,2.08,4.98
Kepler-554,1,4.29,17.0
Kepler-61,1,2.15,5.27
Kepler-648,1,3.22,10.5
Kepler-678,1,5.14,23.1
Kepler-683,1,1.97,4.54
Kepler-697,1,4.13,16.0
Kepler-704,1,2.61,7.32
Kepler-8,1,15.871944,187.5197
Kepler-808,1,1.46,2.73
Kepler-826,1,1.25,2.1
OGLE-2016-BLG-1190L,1,12.3,4253.0
OGLE-2017-BLG-0173L,1,1.62,3.269
OGLE-2018-BLG-0596L,1,3.81,13.93
OGLE-2019-BLG-0299L,1,12.7,1976.89269154
OGLE-2019-BLG-0960L,1,1.39,2.5
TIC 4672985,1,11.5004142,4049.13390518
TOI-2107,1,13.57407563,263.79757781
TOI-2194,1,1.9892,4.61
TOI-2443,1,2.363,4.8
TOI-2580,1,17.37392009,200.23189641
WASP-127,1,14.694999,52.346601
KMT-2021-BLG-0119L,1,12.8,1754.41280664
Kepler-1233,1,2.6,7.27
kap CrB,1,13.4,591.1638
Kepler-1097,1,3.26,10.7
KMT-2021-BLG-1150L,1,13.9,279.68899816
Kepler-1163,1,1.03,1.08
Kepler-1229,1,1.4,2.54
Kepler-1295,1,1.55,3.02
Kepler-1309,1,2.37,6.21
Kepler-1317,1,1.56,3.05
Kepler-1395,1,0.8,0.437
Kepler-1506,1,1.32,2.3
Kepler-1074,1,1.25,2.1
Kepler-1620,1,1.61,3.22
Kepler-1623,1,1.31,2.27
Kepler-1867,1,1.15985997,1.65
Kepler-1917,1,1.88971288,4.23
HIP 54597,1,13.3,762.7881768
KMT-2017-BLG-1057L,1,5.19,23.5
K2-371,1,13.024,
K2-349,1,1.38,2.48
K2-231,1,2.5,6.8
K2-230,1,1.96,4.5
K2-181,1,2.69,7.7
K2-126,1,1.97,4.54
HIP 81208 C,1,12.3,4703.8604236
HIP 70849,1,12.9,1430.2278315
TOI-6016,1,13.67495645,371.85923619
Kepler-442,1,1.34,2.36
Kepler-513,1,2.2,5.48
Kepler-531,1,2.78,8.15
Kepler-574,1,2.39,6.3
Kepler-606,1,3.31,11.0
HD 87883,1,12.7,2005.49724817
Kepler-745,1,2.16,5.31
Kepler-761,1,2.03,4.78
HD 38283,1,14.0,127.132
Kepler-983,1,2.36,6.17
OGLE-2017-BLG-1140L,1,13.5,505.0
HD 27969,1,12.9,1525.5763536
TOI-1184,1,2.39,6.8
TOI-1279,1,2.66146528,10.6
HD 205158,1,13.9,124.58873554
TOI-1768,1,3.453,11.8
TOI-1883,1,5.65,27.2
TOI-2084,1,2.47,6.66
TOI-3353,1,2.6667555,7.59
TOI-3688 A,1,13.08088048,311.47183886
TOI-4551,1,11.85910158,473.56432643
HD 142245,1,13.1,975.7381
TOI-519,1,11.54525012,147.15455244
TOI-5218,1,9.86,657.0
HD 307842,1,1.93,9.67
TOI-907,1,9.6158851,67.0
TrES-3,1,14.975,607.03
WASP-141,1,13.56289,854.9627
WASP-50,1,13.069694,466.828704
WISPIT 2,1,17.93436912,1541.46777395
HATS-57,1,12.767051,1000.21101
HATS-49,1,8.574885,112.19399
GJ 724,1,3.27,10.75
Gl 410,1,2.83,8.4
HATS-74 A,1,11.56766808,464.02947422
HD 152581,1,13.4,594.02427
HATS-15,1,12.385945,689.6911
HD 35759,1,13.0,1195.0408
BD-17 63,1,12.8,1639.99458012
HIP 39017,1,12.0,7500.7504052
HIP 97233,1,12.1,6098.17364511
psi1 Dra B,1,13.5,486.2799
WASP-67,1,12.89035,136.6669
K2-351,1,2.54,6.99
KELT-2 A,1,15.13215,540.311
KIC 8121913,1,13.4,667.4396547
KMT-2024-BLG-2059L,1,2.54,6.99222495
WASP-54,1,17.71022,187.5197
WASP-102,1,14.90794433,197.68926915
Kepler-1024,1,3.91,14.5
V0391 Peg,1,13.1,1017.056
Kepler-1189,1,1.77,3.78
Kepler-1201,1,2.29,5.86
Kepler-1214,1,2.36,6.17
Kepler-1327,1,1.8,3.89
Kepler-1339,1,0.71,0.285
Kepler-1548,1,2.64,7.46
Kepler-1589,1,1.09,1.32
Kepler-1597,1,1.06,1.2
Kepler-1630,1,2.19,5.43
Kepler-1638,1,1.87,4.16
Kepler-1712,1,2.28372556,5.83
Kepler-1724,1,2.83677238,8.43
Kepler-1729,1,3.89404186,14.4
Kepler-1740,1,3.32321414,11.0
Kepler-1774,1,3.18179549,10.2
Kepler-1783,1,1.31946731,2.3
Kepler-1883,1,3.25107395,10.6
Kepler-498,1,3.03,9.43
TOI-564,1,11.43318,464.98529
TOI-5181 A,1,13.34989601,330.54154328
TOI-3682,1,12.80065596,69.28659273
TOI-2449,1,11.24,222.0
TOI-2274,1,2.45,6.57
TOI-2180,1,11.32107051,875.61726129
TOI-1648,1,2.54,7.4
Kepler-506,1,2.73,7.9
Kepler-517,1,2.67,7.61
Kepler-559,1,3.61,12.7
TOI-1235,1,1.69,6.69
Kepler-685,1,10.58,78.8
Kepler-738,1,2.5,6.8
Kepler-779,1,0.92,0.721
OGLE-2017-BLG-1237L,1,13.0,1207.7479466
MOA-2013-BLG-605L,1,1.62,3.24
NGTS-1,1,14.90797,258.07796
NGTS-13,1,12.800678,1538.2972
OGLE-2005-BLG-390L,1,2.21,5.5
OGLE-2013-BLG-0911L,1,12.5,3020.0
OGLE-2018-BLG-1212L,1,9.32,63.5656814
PDS 70,1,22.86636,635.66
TOI-1411,1,1.19880592,2.0
OGLE-2015-BLG-0954L,1,13.1,1100.0
TOI-1751,1,2.9507845,19.5
TOI-3464,1,13.7646283,397.28550875
TOI-3474,1,14.67255574,193.87532827
OGLE-2012-BLG-0838L,1,8.39,53.1
WASP-110,1,13.19297028,154.78243421
WASP-13,1,13.67498,114.4188
WASP-145 A,1,10.0881,282.8687
WASP-88,1,16.36514,133.4886
ome Ser,1,14.0,233.92170755
BD+55 362,1,14.0,228.83645304
EPIC 206215704,1,1.0,0.972
NGTS-6,1,14.863134,425.57437
GJ 625,1,1.49,2.82
HAT-P-22,1,12.89035,785.0401
HATS-38,1,6.882326,23.51942
HATS-52,1,15.490838,711.9392
HATS-55,1,14.022459,292.72143
NGTS-21,1,14.90794433,750.07504052
Kepler-995,1,2.7,7.75
Kepler-933,1,2.46,6.62
Kepler-932,1,1.37,2.45
HD 47536,1,12.6,2330.0
HD 93083,1,13.4,117.59
Kepler-869,1,3.61,12.7
HIP 21152,1,12.0,7627.881768
K2-177,1,2.1162048,5.13
K2-354,1,1.56,3.05
K2-54,1,2.6116925,7.33
Kepler-849,1,8.08167508,298.75870258
KELT-20,1,19.514869,1074.90106
KMT-2018-BLG-0885L,1,11.9,9217.023803
Kepler-1064,1,1.55,3.02
Kepler-1095,1,1.21,1.92
Kepler-1151,1,2.22,5.56
Kepler-1169,1,0.94,0.779
Kepler-1198,1,1.47,2.76
2MASS J0249-0557 A,1,12.4,3686.8095212
Kepler-1240,1,1.15,1.6
Kepler-1282,1,1.55,3.02
Kepler-1288,1,1.12,1.46
Kepler-1289,1,1.52,2.92
Kepler-443,1,2.33,6.04
Kepler-1330,1,1.65,3.36
Kepler-1936,1,3.16615594,10.2
Kepler-1349,1,0.7,0.271
Kepler-1407,1,2.25,5.69
Kepler-1420,1,1.28,2.18
Kepler-1465,1,1.77,3.78
Kepler-1502,1,3.18,10.2
Kepler-1592,1,1.54,2.99
Kepler-1654,1,9.180171,158.915
Kepler-1847,1,2.74516914,7.97
Kepler-1664,1,3.03320653,9.45
Kepler-1672,1,2.97022762,9.11
Kepler-1686,1,1.42553017,2.62
Kepler-1794,1,1.79426276,3.87
Kepler-1845,1,2.43836702,6.52
Kepler-1848,1,1.4088539,2.57
Kepler-1746,1,8.93504475,59.1
Kepler-1678,1,3.30422249,10.9
Kepler-1614,1,1.49,2.83
Kepler-1561,1,1.09,1.32
Kepler-1508,1,1.33,2.33
Kepler-505,1,2.6,7.27
Kepler-533,1,3.38,11.4
Kepler-618,1,2.6,7.27
Kepler-632,1,2.21,5.52
Kepler-766,1,3.39,11.4
Kepler-782,1,3.21,10.4
Kepler-822,1,1.77,3.78
Kepler-844,1,1.68,3.46
Kepler-883,1,1.78,3.82
Kepler-910,1,0.82,0.477
Kepler-964,1,2.12,5.14
MOA-2011-BLG-262L,1,4.29,17.0
OGLE-2012-BLG-0358L,1,13.4,588.0
PSR J1719-1438,1,,382.8
Pr0201,1,14.2,171.6282
TOI-1333,1,15.647764,753.2571
TOI-2031 A,1,14.20177855,254.2627256
TOI-5340,1,15.07607904,270.15414595
TOI-5720,1,1.09,4.3
TOI-5728,1,1.31,2.27
TOI-5736,1,1.56,3.05
TOI-615,1,18.97680433,138.25535705
TOI-682,1,3.74186,13.5
Kepler-1505,1,0.93,0.749
Kepler-1499,1,1.19,1.81
WASP-117,1,11.88154,95.349
WASP-4,1,15.12091496,381.3940884
Kepler-1460,1,1.96,4.5
gam1 Leo,1,12.5,2790.43
DS Tuc A,1,5.7,413.179
GJ 1252,1,1.193,1.32
GSC 06214-00210,1,20.1762,5000.0
HATS-40,1,17.71022,505.3497
HATS-58 A,1,12.273855,327.3649
Kepler-1340,1,1.55,3.02
HD 111998,1,12.9,1525.5763536
HD 97037,1,12.1,6707.76852973
Kepler-1216,1,1.39,2.51
HD 2039,1,12.7,1999.1507
HD 27442,1,13.5,495.8
HD 6434,1,14.2,155.7367
HD 8574,1,13.4,645.1949
KMT-2018-BLG-1976L,1,13.3,705.57906354
Kepler-1099,1,2.83,8.4
K2-149,1,1.64,3.33
KMT-2023-BLG-0469L,1,7.04,39.41072247
K2-338,1,1.03,1.08
K2-405,1,4.569,18.9
KMT-2016-BLG-2142L,1,12.2,4923.0
KMT-2022-BLG-2286L,1,12.1,6038.739733
KMT-2021-BLG-2478L,1,13.9,286.0455663
KMT-2023-BLG-1454L,1,14.1,200.23189641
Kepler-1170,1,2.41,6.39
Kepler-1243,1,1.75,3.71
Kepler-1296,1,0.91,0.693
Kepler-1402,1,0.76,0.363
Kepler-1404,1,2.01,4.7
Kepler-1416,1,0.88,0.615
Kepler-1507,1,0.84,0.52
Kepler-1517,1,9.76,68.7
Kepler-1618,1,1.26,2.13
Kepler-1681,1,2.55321772,7.05
Kepler-1711,1,1.923,4.36
Kepler-1924,1,2.65446572,7.53
Kepler-1938,1,1.82828927,4.0
Kepler-1978,1,2.67,7.61
Kepler-1998,1,0.6,0.156
KMT-2019-BLG-1953L,1,14.1,200.0
KMT-2018-BLG-2602L,1,13.7,365.50266805
Kepler-434,1,12.67,908.96
KELT-4 A,1,19.044091,286.68266
Kepler-601,1,1.9,4.27
K2-357,1,3.72,13.4
Kepler-727,1,2.53,6.94
Kepler-773,1,1.43,2.63
Kepler-922,1,1.42,2.6
LHS 3844,1,1.303,2.25
MOA-2010-BLG-353L,1,11.1,86.0
OGLE-TR-182,1,12.666,320.995
POTS-1,1,10.548,734.16
Qatar-8,1,14.403565,117.91493
K2-340,1,3.36,11.2
TOI-1994,1,13.67495645,7024.0077947
TOI-2257,1,2.194,5.45
TOI-329,1,4.94057819,40.4
TOI-540,1,0.903,0.674
TOI-5713,1,1.77,3.78
WASP-135,1,14.5717,603.877
WASP-74,1,15.24424,228.8376
K2-333,1,6.18,31.6
2MASS J11011926-7732383,1,11.9,8899.195396
CoRoT-13,1,9.92,415.704
K2-124,1,2.9,8.75
GJ 86,1,12.9,1404.8086
GJ 9773,1,14.2,172.580825
HAT-P-28,1,13.585,198.953
HAT-P-60,1,18.28184752,182.43350562
HATS-2,1,12.57647635,435.42491759
HATS-34,1,16.02887,299.07803
HD 132406,1,12.8,1887.90073758
HD 136118,1,12.3,4164.18778851
HD 158038,1,13.5,486.2799
HD 167042,1,13.6,444.00628458
HD 180902,1,13.5,535.54355
HD 29399,1,13.5,498.99059899
HATS-32,1,14.000041,292.4036
K2-107,1,15.98,266.9772
